"CNPJ","NOME","PROJETO","DATA","VALOR (R$)"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","03/10/2014","44,00"
"***.07.965/****-01","ISS","3041 - CV - HP/UFC/FCPC - 5Âº TERMO ADITIVO","03/10/2014","33,22"
"***.07.965/****-01","ISS","2943 - CT - EVONIK/FCPC - EFEITO BIOLOGICO DO MetMet EM CA","03/10/2014","0,00"
"***.07.965/****-01","ISS","0101 - FCPC","02/10/2014","44,00"
"***.07.965/****-01","ISS","2674 - CT - PETROBRAS/FCPC-ANALISES QUIM. EM FLUIDOS E PRO","02/10/2014","44,00"
"***.07.965/****-01","ISS","2909 - CT - 92/2012 - IFCE/FCPC-CURSO  DE POS-GRAD. EM TUR","02/10/2014","44,00"
"***.07.965/****-01","ISS","2748 - CT - UFC/FCPC - CAPACITACAO EM TERAPIA COMUNITARIA","02/10/2014","33,75"
"***.07.965/****-01","ISS","3030 - CV LANDIS/UFC/FCPC - SISCOME 10","02/10/2014","39,00"
"***.07.965/****-01","ISS","3045 - CV - APPLE/IFCE/FCPC - PROJETO BEPiD","02/10/2014","39,00"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","02/10/2014","44,00"
"***.07.965/****-01","ISS","2982 - CT - UFC/FCPC - CURSO DE ESPECIALIZAÃ‡ÃƒO, PESQUISA E INOVAÃ‡ÃƒO EM SAÃšDE DA FAMÃLIA","01/10/2014","167,80"
"***.07.965/****-01","ISS","3045 - CV - APPLE/IFCE/FCPC - PROJETO BEPiD","30/09/2014","44,00"
"***.07.965/****-01","ISS","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","30/09/2014","44,50"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","30/09/2014","44,00"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","30/09/2014","39,00"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","30/09/2014","3.682,60"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","30/09/2014","9.865,33"
"***.07.965/****-01","ISS","0101 - FCPC","29/09/2014","15,70"
"***.07.965/****-01","ISS","2877 - CV. ERICSSON/UFC/FCPC - TERMO ADITIVO 16/2012 (UFC 34)","29/09/2014","2,60"
"***.07.965/****-01","ISS","2585 - CV.FINEP/UFC/FCPC-CTINFRA 09","29/09/2014","1.273,01"
"***.07.965/****-01","ISS","0101 - FCPC","29/09/2014","12,50"
"***.07.965/****-01","ISS","3030 - CV LANDIS/UFC/FCPC - SISCOME 10","26/09/2014","72,66"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","26/09/2014","32,56"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","26/09/2014","40,65"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","26/09/2014","40,65"
"***.07.965/****-01","ISS","3070 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 14","26/09/2014","9,68"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","24/09/2014","1.631,48"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","24/09/2014","887,30"
"***.07.965/****-01","ISS","3055 - CV - FLEX/FIT/UFC/FCPC - CAPACITACAO EM DISPOSITIVO","24/09/2014","181,86"
"***.07.965/****-01","ISS","0101 - FCPC","23/09/2014","64,50"
"***.07.965/****-01","ISS","3059 - CV LENOVO/UFC/FCPC","22/09/2014","49,54"
"***.07.965/****-01","ISS","0101 - FCPC","19/09/2014","0,00"
"***.07.965/****-01","ISS","3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps","19/09/2014","400,00"
"***.07.965/****-01","ISS","3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps","19/09/2014","249,50"
"***.07.965/****-01","ISS","3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps","19/09/2014","519,20"
"***.07.965/****-01","ISS","0101 - FCPC","18/09/2014","9,00"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","16/09/2014","1,70"
"***.07.965/****-01","ISS","2266 - CARTA LG/FCPC - OUTROS CORRELATOS","16/09/2014","14,23"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","16/09/2014","14,05"
"***.07.965/****-01","ISS","0101 - FCPC","16/09/2014","37,08"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","15/09/2014","6.516,00"
"***.07.965/****-01","ISS","2877 - CV. ERICSSON/UFC/FCPC - TERMO ADITIVO 16/2012 (UFC 34)","15/09/2014","2,63"
"***.07.965/****-01","ISS","3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps","12/09/2014","64,00"
"***.07.965/****-01","ISS","3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps","12/09/2014","484,00"
"***.07.965/****-01","ISS","0101 - FCPC","12/09/2014","17,67"
"***.07.965/****-01","ISS","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","10/09/2014","54,00"
"***.07.965/****-01","ISS","3031 - CURSO DE FORMAÃ‡ÃƒO ALUNO INTEGRADO DA SECRETAIA DE EDUCAÃ‡ÃƒO BASICA (SEB/MEC)","10/09/2014","6,40"
"***.07.965/****-01","ISS","3031 - CURSO DE FORMAÃ‡ÃƒO ALUNO INTEGRADO DA SECRETAIA DE EDUCAÃ‡ÃƒO BASICA (SEB/MEC)","10/09/2014","4,86"
"***.07.965/****-01","ISS","0101 - FCPC","09/09/2014","48,60"
"***.07.965/****-01","ISS","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","09/09/2014","91,14"
"***.07.965/****-01","ISS","3031 - CURSO DE FORMAÃ‡ÃƒO ALUNO INTEGRADO DA SECRETAIA DE EDUCAÃ‡ÃƒO BASICA (SEB/MEC)","09/09/2014","0,00"
"***.07.965/****-01","ISS","3031 - CURSO DE FORMAÃ‡ÃƒO ALUNO INTEGRADO DA SECRETAIA DE EDUCAÃ‡ÃƒO BASICA (SEB/MEC)","09/09/2014","0,00"
"***.07.965/****-01","ISS","3066 - UFCA/FCPC - CONCURSO PUBLICO PARA PREENCHIMENTO DE VAGAS PARA CARGOS TECNICO-ADMINISTRATIVO DA UNIVERSIDADE FEDERAL DO CARIRI","09/09/2014","149,90"
"***.07.965/****-01","ISS","2658 - CT. UFC/FCPC - PROJETO INTEGRALIDADE CURRICULAR","08/09/2014","29,45"
"***.07.965/****-01","ISS","3059 - CV LENOVO/UFC/FCPC","08/09/2014","170,19"
"***.07.965/****-01","ISS","3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps","08/09/2014","281,23"
"***.07.965/****-01","ISS","2909 - CT - 92/2012 - IFCE/FCPC-CURSO  DE POS-GRAD. EM TUR","08/09/2014","2.249,50"
"***.07.965/****-01","ISS","0101 - FCPC","08/09/2014","43,50"
"***.07.965/****-01","ISS","0101 - FCPC","08/09/2014","13,50"
"***.07.965/****-01","ISS","0101 - FCPC","08/09/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","08/09/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","08/09/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","08/09/2014","44,50"
"***.07.965/****-01","ISS","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","08/09/2014","44,50"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","08/09/2014","9,68"
"***.07.965/****-01","ISS","2943 - CT - EVONIK/FCPC - EFEITO BIOLOGICO DO MetMet EM CA","05/09/2014","305,00"
"***.07.965/****-01","ISS","0101 - FCPC","05/09/2014","38,31"
"***.07.965/****-01","ISS","2946 - CT - UFC/FCPC CURSO DE ESPECIALIZAÃ‡ÃƒO EM DOCÃŠNCIA NA EDUCAÃ‡ÃƒO INFANTIL","04/09/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","04/09/2014","18,27"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","03/09/2014","26,04"
"***.07.965/****-01","ISS","3030 - CV LANDIS/UFC/FCPC - SISCOME 10","03/09/2014","44,00"
"***.07.965/****-01","ISS","3072 - CARTA FCPC - XIII CONGRESSO DE HISTORIA DA EDUC.DO","03/09/2014","14,69"
"***.07.965/****-01","ISS","3048 - TERMO DE COOPERACAO SMART/UFC/FCPC","03/09/2014","19,97"
"***.07.965/****-01","ISS","0101 - FCPC","03/09/2014","22,48"
"***.07.965/****-01","ISS","0101 - FCPC","03/09/2014","50,98"
"***.07.965/****-01","ISS","3070 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 14","03/09/2014","19,42"
"***.07.965/****-01","ISS","3059 - CV LENOVO/UFC/FCPC","02/09/2014","4,88"
"***.07.965/****-01","ISS","3045 - CV - APPLE/IFCE/FCPC - PROJETO BEPiD","01/09/2014","44,50"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","01/09/2014","87,28"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","01/09/2014","84,55"
"***.07.965/****-01","ISS","2914 - CT - UFC/FCPC - CURSO DE ESPECIALIZACAO EM HEMATOLO","01/09/2014","44,00"
"***.07.965/****-01","ISS","3030 - CV LANDIS/UFC/FCPC - SISCOME 10","01/09/2014","44,00"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","01/09/2014","44,00"
"***.07.965/****-01","ISS","3070 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 14","01/09/2014","44,43"
"***.07.965/****-01","ISS","3070 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 14","01/09/2014","38,45"
"***.07.965/****-01","ISS","3070 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 14","01/09/2014","76,52"
"***.07.965/****-01","ISS","1017 - CT. UFC/FCPC - PROJETO DE ORIENTAÇÃO FARMACEUTICA AOS USUARIOS DA FARMÁCIA UNIVERSITÁRIA DA FARMÁCIA-ESCOLA","29/08/2014","66,64"
"***.07.965/****-01","ISS","2833 - CT. UFC/FCPC - FORMAÃ‡ÃƒO DE DOCENTES NOS NÃVEIS DE MESTRADO E DOUTORADO","28/08/2014","195,39"
"***.07.965/****-01","ISS","2913 - CT. UFC/FCPC - MANUTENÃ‡ÃƒO DO NUCLEO DO CINEMA DE ANIMAÃ‡AO DA CASA AMARELA EUSELIO OLIVEIRA DA UFC - NUCA","28/08/2014","300,00"
"***.07.965/****-01","ISS","0101 - FCPC","27/08/2014","55,35"
"***.07.965/****-01","ISS","2748 - CT - UFC/FCPC - CAPACITACAO EM TERAPIA COMUNITARIA","27/08/2014","33,75"
"***.07.965/****-01","ISS","0101 - FCPC","27/08/2014","55,35"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","26/08/2014","5.430,00"
"***.07.965/****-01","ISS","0101 - FCPC","25/08/2014","12,56"
"***.07.965/****-01","ISS","0101 - FCPC","21/08/2014","7,50"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","20/08/2014","1.847,83"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","20/08/2014","19,40"
"***.07.965/****-01","ISS","0101 - FCPC","20/08/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","20/08/2014","44,00"
"***.07.965/****-01","ISS","0101 - FCPC","20/08/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","20/08/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","20/08/2014","44,50"
"***.07.965/****-01","ISS","3020 - CT.UFC/FCPC-CAPACITAÃ‡ÃƒO EM ATENÃ‡ÃƒO A SAÃšDE DA CRIANÃ‡A","20/08/2014","399,00"
"***.07.965/****-01","ISS","3025 - CT-FCPC/QUIXERAMOBIM - CONCURSO PUBLICO DA PREFEITURA DE QUIXERAMOBIM","19/08/2014","1.162,36"
"***.07.965/****-01","ISS","3016 - Carta-FCPC/UFC- 5Âª Conferencia Internacional de Ps","19/08/2014","44,50"
"***.07.965/****-01","ISS","3073 - CT - CNPEM/FCPC-SERVIÃ‡OS DE SOLDAGEM EM AÃ‡O INOXIDAVEL","19/08/2014","87,01"
"***.07.965/****-01","ISS","3073 - CT - CNPEM/FCPC-SERVIÃ‡OS DE SOLDAGEM EM AÃ‡O INOXIDAVEL","19/08/2014","87,01"
"***.07.965/****-01","ISS","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","19/08/2014","58,47"
"***.07.965/****-01","ISS","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","19/08/2014","43,95"
"***.07.965/****-01","ISS","2877 - CV. ERICSSON/UFC/FCPC - TERMO ADITIVO 16/2012 (UFC 34)","19/08/2014","8,58"
"***.07.965/****-01","ISS","2877 - CV. ERICSSON/UFC/FCPC - TERMO ADITIVO 16/2012 (UFC 34)","19/08/2014","6,12"
"***.07.965/****-01","ISS","0101 - FCPC","19/08/2014","51,09"
"***.07.965/****-01","ISS","0101 - FCPC","19/08/2014","0,00"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","19/08/2014","44,00"
"***.07.965/****-01","ISS","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÃ‡ÃƒO E CONS. DA REDE TEMAT.INSUMO FARMACÃŠUTICO","19/08/2014","44,50"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","19/08/2014","44,50"
"***.07.965/****-01","ISS","2833 - CT. UFC/FCPC - FORMAÃ‡ÃƒO DE DOCENTES NOS NÃVEIS DE MESTRADO E DOUTORADO","19/08/2014","49,21"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","19/08/2014","47,34"
"***.07.965/****-01","ISS","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","19/08/2014","58,47"
"***.07.965/****-01","ISS","2876 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 15/2012 (UFC","19/08/2014","72,99"
"***.07.965/****-01","ISS","2925 - CT. FAIMER/FCPC - FAIMER","18/08/2014","15,36"
"***.07.965/****-01","ISS","0101 - FCPC","18/08/2014","247,05"
"***.07.965/****-01","ISS","0101 - FCPC","18/08/2014","245,78"
"***.07.965/****-01","ISS","3041 - CV - HP/UFC/FCPC - 5Âº TERMO ADITIVO","18/08/2014","77,00"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","14/08/2014","2,55"
"***.07.965/****-01","ISS","0101 - FCPC","12/08/2014","17,67"
"***.07.965/****-01","ISS","2869 - CV - STDS/FCPC - ARTICULACAO COM O MERCADO DE TRABA","06/08/2014","88,96"
"***.07.965/****-01","ISS","2989 - CT - INVIVO/FCPC - DESEMPENHO DO CAMARAO EM REGIME","06/08/2014","305,00"
"***.07.965/****-01","ISS","2682 - CT. SEINF/FCPC-QUALIFOR - FASE II","05/08/2014","2,40"
"***.07.965/****-01","ISS","2748 - CT - UFC/FCPC - CAPACITACAO EM TERAPIA COMUNITARIA","04/08/2014","33,75"
"***.07.965/****-01","ISS","0101 - FCPC","04/08/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","04/08/2014","44,00"
"***.07.965/****-01","ISS","0101 - FCPC","04/08/2014","44,45"
"***.07.965/****-01","ISS","0101 - FCPC","04/08/2014","44,00"
"***.07.965/****-01","ISS","0101 - FCPC","04/08/2014","44,00"
"***.07.965/****-01","ISS","0101 - FCPC","04/08/2014","44,50"
"***.07.965/****-01","ISS","0101 - FCPC","04/08/2014","44,50"
"***.07.965/****-01","ISS","3041 - CV - HP/UFC/FCPC - 5Âº TERMO ADITIVO","04/08/2014","33,22"
"***.07.965/****-01","ISS","2869 - CV - STDS/FCPC - ARTICULACAO COM O MERCADO DE TRABA","04/08/2014","590,00"
"***.07.965/****-01","ISS","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","01/08/2014","14,86"
"***.07.965/****-01","ISS","2765 -  CT. UFC/FCPC/UNILAB - PROJETO ECOSS: CENTRO DE REFERENCIA EM EDUCAÃ‡AO","01/08/2014","12,49"
"***.07.965/****-01","ISS","1720 - CARTA/FCPC/TAXA LESC","01/08/2014","47,64"
"***.07.965/****-01","ISS","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","30/07/2014","2,60"
"***.07.965/****-01","ISS","2994 - CV - UFC/FCPC CURSO DE ESPECIALIZAÃ‡ÃƒO EM COORDENAÃ‡ÃƒO PEDAGÃ“GOCA","30/07/2014","41,25"
"***.07.965/****-01","ISS","2869 - CV - STDS/FCPC - ARTICULACAO COM O MERCADO DE TRABA","29/07/2014","44,45"
"***.07.965/****-01","ISS","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","29/07/2014","62,78"
"***.07.965/****-01","ISS","2930 - CT - UFC/FCPC - ATENDIMENTO EDUCACIONAL ESPECIALIZADO - AEE","28/07/2014","55,00"
"***.07.965/****-01","ISS","0101 - FCPC","25/07/2014","44,45"
"***.07.965/****-01","ISS","0101 - FCPC","25/07/2014","44,00"
"***.07.965/****-01","ISS","2658 - CT. UFC/FCPC - PROJETO INTEGRALIDADE CURRICULAR","24/07/2014","301,24"
"***.07.965/****-01","ISS","0101 - FCPC","24/07/2014","98,50"
"***.07.965/****-01","ISS","2869 - CV - STDS/FCPC - ARTICULACAO COM O MERCADO DE TRABA","23/07/2014","44,50"
"***.07.965/****-01","ISS","2869 - CV - STDS/FCPC - ARTICULACAO COM O MERCADO DE TRABA","23/07/2014","36,00"
"***.07.965/****-01","ISS","2982 - CT - UFC/FCPC - CURSO DE ESPECIALIZAÃ‡ÃƒO, PESQUISA E INOVAÃ‡ÃƒO EM SAÃšDE DA FAMÃLIA","22/07/2014","44,00"
"***.07.965/****-01","ISS","3045 - CV - APPLE/IFCE/FCPC - PROJETO BEPiD","22/07/2014","44,00"
"***.07.965/****-01","ISS","2935 - CT - UFC/FCPC â€“ MODERNIZACAO DO DEPARTAMENTO DE ENG","22/07/2014","3.195,00"
"***.07.965/****-01","ISS","2964 - CT.UNILAB/FCPC - CURSO DE FORMAÃ‡ÃƒO CIDADÃƒ E AGROECOLOGICA","22/07/2014","44,00"
"***.07.965/****-01","ISS","2909 - CT - 92/2012 - IFCE/FCPC-CURSO  DE POS-GRAD. EM TUR","22/07/2014","44,50"
"***.07.965/****-01","ISS","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","22/07/2014","339,98"
"***.07.965/****-01","ISS","0101 - FCPC","22/07/2014","24,00"
"***.07.965/****-01","ISS","1109 - CT. UFC/FCPC - EDIÇÕES UFC - PRESTAÇÃO DE SERVIÇOS","22/07/2014","199,50"
"***.07.965/****-01","ISS","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","18/07/2014","44,00"
"***.07.965/****-01","ISS","0101 - FCPC","18/07/2014","9,00"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","18/07/2014","44,50"
"***.07.965/****-01","ISS","3048 - TERMO DE COOPERACAO SMART/UFC/FCPC","18/07/2014","44,00"
"***.07.965/****-01","ISS","3048 - TERMO DE COOPERACAO SMART/UFC/FCPC","18/07/2014","44,50"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","18/07/2014","44,50"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","18/07/2014","44,50"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","18/07/2014","36,00"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","18/07/2014","39,50"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","18/07/2014","44,50"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","18/07/2014","35,00"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","18/07/2014","36,00"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","18/07/2014","44,00"
"***.07.965/****-01","ISS","2922 - CT.PETROBRAS - PROJETO AMBES","18/07/2014","44,00"
"***.07.965/****-01","ISS","0101 - FCPC","17/07/2014","4,40"
"***.07.965/****-01","ISS","0101 - FCPC","17/07/2014","21,55"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","17/07/2014","31,30"
"***.07.965/****-01","ISS","3052 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 12","17/07/2014","2,75"
"***.07.965/****-01","ISS","3025 - CT-FCPC/QUIXERAMOBIM - CONCURSO PUBLICO DA PREFEITURA DE QUIXERAMOBIM","17/07/2014","148,85"
"***.07.965/****-01","ISS","3025 - CT-FCPC/QUIXERAMOBIM - CONCURSO PUBLICO DA PREFEITURA DE QUIXERAMOBIM","17/07/2014","3.000,00"
"***.07.965/****-01","ISS","2878 - CV - ERICSSON/UFC/FCPC - TERMO ADITIVO 17/2012 (UFC","16/07/2014","2,64"
"***.07.965/****-01","ISS","0101 - FCPC","15/07/2014","17,42"
"***.07.965/****-01","ISS","0101 - FCPC","15/07/2014","162,00"
"***.07.965/****-01","ISS","0101 - FCPC","15/07/2014","171,00"
"***.07.965/****-01","ISS","2658 - CT. UFC/FCPC - PROJETO INTEGRALIDADE CURRICULAR","15/07/2014","292,16"
"***.07.965/****-01","ISS","3034 - CV - SECULT/FCPC - TRES PONTAS: ESPETACULO CENICO M","15/07/2014","160,00"
"***.07.965/****-01","ISS","3034 - CV - SECULT/FCPC - TRES PONTAS: ESPETACULO CENICO M","15/07/2014","280,00"
"***.07.965/****-01","ISS","3028 - UFC/FCPC - GESTAO ESTRATEGICA E REGIONALIZACAO: FORTALECER A ARTICULAÃ‡ÃƒO INTERFEDERATIVA E PARTICIPAÃ‡ÃƒO NO SISTEMA UNICO DE SAUDE","11/07/2014","44,90"
"***.07.965/****-01","ISS","3028 - UFC/FCPC - GESTAO ESTRATEGICA E REGIONALIZACAO: FORTALECER A ARTICULAÃ‡ÃƒO INTERFEDERATIVA E PARTICIPAÃ‡ÃƒO NO SISTEMA UNICO DE SAUDE","11/07/2014","45,00"
"***.07.965/****-01","ISS","0101 - FCPC","11/07/2014","17,67"
"***.07.965/****-01","ISS","3053 - TERMO DE COOPERACAO LG/UFC/FCPC - PT 13","11/07/2014","58,00"
"***.07.965/****-01","ISS","3041 - CV - HP/UFC/FCPC - 5Âº TERMO ADITIVO","11/07/2014","33,22"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,00"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","45,00"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","0101 - FCPC","10/07/2014","44,90"
"***.07.965/****-01","ISS","2869 - CV - STDS/FCPC - ARTICULACAO COM O MERCADO DE TRABA","09/07/2014","737,00"
"***.07.965/****-01","ISS","2925 - CT. FAIMER/FCPC - FAIMER","07/07/2014","31,83"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","07/07/2014","19,60"
"***.07.965/****-01","ISS","3057 - PETROBRAS/FCPC -  SERVIÃ‡OS DE ELABORAÃ‡ÃƒO DE ESTUDO PARA LICENCIAMENTO AMBIENTAL DAS INSTALAÃ‡Ã•ES DE EXTRA MUROS DA REFINARIA PREMIUM II","07/07/2014","8,49"
"***.07.965/****-01","ISS","3041 - CV - HP/UFC/FCPC - 5Âº TERMO ADITIVO","07/07/2014","33,22"
"***.07.965/****-01","ISS","2001 - CT - UFC/FCPC - ESTRUTURACAO DO NUCLEO UAB NA UFC","03/07/2014","56,81"
"***.07.965/****-01","ISS","2989 - CT - INVIVO/FCPC - DESEMPENHO DO CAMARAO EM REGIME","03/07/2014","305,00"
"***.07.965/****-01","ISS","1017 - CT. UFC/FCPC - PROJETO DE ORIENTAÇÃO FARMACEUTICA AOS USUARIOS DA FARMÁCIA UNIVERSITÁRIA DA FARMÁCIA-ESCOLA","02/07/2014","74,31"
"***.07.965/****-01","ISS","3014 - CV - UFC/FCPC - FORMAÃ‡ÃƒO CONTINUADA DE DIRIGENTES MUNICIPAIS DE EDUCAÃ‡ÃƒO - PRADIME","02/07/2014","557,00"
"***.07.965/****-01","ISS","2748 - CT - UFC/FCPC - CAPACITACAO EM TERAPIA COMUNITARIA","01/07/2014","33,75"
"***.07.965/****-01","ISS","2607 - CT.BNDES/UFC/FCPC - CONSTRUÃ‡ÃƒO DO CPDM","01/07/2014","5.396,98"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","01/07/2014","19,18"
"***.07.965/****-01","ISS","2825 - CT - UFC/FCPC â€“ INQUERITO NACIONAL DE SAÃšDE NA POPULAÃ‡ÃƒO PENITENCIÃRIA FEMININA E DE SERVIDORAS PRISIONAIS","01/07/2014","21,74"
"***.07.965/****-01","ISS","3031 - CURSO DE FORMAÃ‡ÃƒO ALUNO INTEGRADO DA SECRETAIA DE EDUCAÃ‡ÃƒO BASICA (SEB/MEC)","30/06/2014","69,60"
